danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.391,0.802,5,-6.432,1,0.0561,0.0377,0.00197,0.324,0.322,76.176,audio_features,3p3iBsGt3fMdkB2JlPEKtn,spotify:track:3p3iBsGt3fMdkB2JlPEKtn,https://api.spotify.com/v1/tracks/3p3iBsGt3fMdkB2JlPEKtn,https://api.spotify.com/v1/audio-analysis/3p3iBsGt3fMdkB2JlPEKtn,197045,4
0.573,0.821,0,-6.384,0,0.0546,0.0153,1.31E-05,0.646,0.773,118.503,audio_features,0hhR0rVFBI5GdvQdLOYaXP,spotify:track:0hhR0rVFBI5GdvQdLOYaXP,https://api.spotify.com/v1/tracks/0hhR0rVFBI5GdvQdLOYaXP,https://api.spotify.com/v1/audio-analysis/0hhR0rVFBI5GdvQdLOYaXP,85039,4
0.284,0.95,9,-5.585,0,0.0805,1.16E-05,0.0108,0.207,0.309,125.553,audio_features,0lVGSQwO4y2hyeretKQpJ6,spotify:track:0lVGSQwO4y2hyeretKQpJ6,https://api.spotify.com/v1/tracks/0lVGSQwO4y2hyeretKQpJ6,https://api.spotify.com/v1/audio-analysis/0lVGSQwO4y2hyeretKQpJ6,95295,4
0.433,0.935,0,-8.693,1,0.113,0.137,0.0294,0.634,0.503,123.955,audio_features,1h6snPpEKlOc8i8IF5dnHz,spotify:track:1h6snPpEKlOc8i8IF5dnHz,https://api.spotify.com/v1/tracks/1h6snPpEKlOc8i8IF5dnHz,https://api.spotify.com/v1/audio-analysis/1h6snPpEKlOc8i8IF5dnHz,100014,4
0.247,0.926,7,-6.482,1,0.244,0.00433,0.0022,0.656,0.526,149.45,audio_features,3524Z5AMf5K7RY5x41HO5D,spotify:track:3524Z5AMf5K7RY5x41HO5D,https://api.spotify.com/v1/tracks/3524Z5AMf5K7RY5x41HO5D,https://api.spotify.com/v1/audio-analysis/3524Z5AMf5K7RY5x41HO5D,224750,4
0.323,0.815,9,-8.026,1,0.0982,0.541,0.865,0.171,0.398,78.6,audio_features,5HlYtgOIgCiAmBZMRP2vQ0,spotify:track:5HlYtgOIgCiAmBZMRP2vQ0,https://api.spotify.com/v1/tracks/5HlYtgOIgCiAmBZMRP2vQ0,https://api.spotify.com/v1/audio-analysis/5HlYtgOIgCiAmBZMRP2vQ0,281244,4
0.251,0.884,9,-7.405,1,0.427,0.00498,0.000483,0.239,0.161,142.743,audio_features,2eF2xKWRyeOWzpqDGLjtea,spotify:track:2eF2xKWRyeOWzpqDGLjtea,https://api.spotify.com/v1/tracks/2eF2xKWRyeOWzpqDGLjtea,https://api.spotify.com/v1/audio-analysis/2eF2xKWRyeOWzpqDGLjtea,134118,4
0.259,0.956,5,-5.202,1,0.27,0.000318,0.0261,0.292,0.294,139.039,audio_features,7BM2h3gtCPVPCnD1waxbxc,spotify:track:7BM2h3gtCPVPCnD1waxbxc,https://api.spotify.com/v1/tracks/7BM2h3gtCPVPCnD1waxbxc,https://api.spotify.com/v1/audio-analysis/7BM2h3gtCPVPCnD1waxbxc,142106,4
0.414,0.871,6,-10.738,1,0.0507,0.00755,0.97,0.306,0.74,144.067,audio_features,4iVqpGmXqficgcJO4Gh3tz,spotify:track:4iVqpGmXqficgcJO4Gh3tz,https://api.spotify.com/v1/tracks/4iVqpGmXqficgcJO4Gh3tz,https://api.spotify.com/v1/audio-analysis/4iVqpGmXqficgcJO4Gh3tz,51017,4
0.295,0.836,5,-6.735,1,0.384,0.0584,0,0.459,0.196,136.015,audio_features,371dvCkmUYKKoHWviZcFKY,spotify:track:371dvCkmUYKKoHWviZcFKY,https://api.spotify.com/v1/tracks/371dvCkmUYKKoHWviZcFKY,https://api.spotify.com/v1/audio-analysis/371dvCkmUYKKoHWviZcFKY,84495,4
0.266,0.923,2,-6.126,1,0.292,0.00588,0.000904,0.84,0.175,126.352,audio_features,2Edb9cndsKczSesAvPGWEH,spotify:track:2Edb9cndsKczSesAvPGWEH,https://api.spotify.com/v1/tracks/2Edb9cndsKczSesAvPGWEH,https://api.spotify.com/v1/audio-analysis/2Edb9cndsKczSesAvPGWEH,208206,4
0.296,0.923,7,-6.293,1,0.411,0.0395,3.52E-05,0.459,0.168,121.164,audio_features,3tHVjA6jk4OO9sEvY4Bpe6,spotify:track:3tHVjA6jk4OO9sEvY4Bpe6,https://api.spotify.com/v1/tracks/3tHVjA6jk4OO9sEvY4Bpe6,https://api.spotify.com/v1/audio-analysis/3tHVjA6jk4OO9sEvY4Bpe6,159825,4
0.212,0.876,2,-6.177,1,0.15,0.002,0.103,0.855,0.246,77.141,audio_features,2RAjn3wW93pjJnEObRdTik,spotify:track:2RAjn3wW93pjJnEObRdTik,https://api.spotify.com/v1/tracks/2RAjn3wW93pjJnEObRdTik,https://api.spotify.com/v1/audio-analysis/2RAjn3wW93pjJnEObRdTik,519099,4
0.297,0.672,2,-5.483,1,0.0555,0.0198,2.06E-06,0.705,0.428,124.018,audio_features,7G4wsOoIMIZ456qSa1aw1y,spotify:track:7G4wsOoIMIZ456qSa1aw1y,https://api.spotify.com/v1/tracks/7G4wsOoIMIZ456qSa1aw1y,https://api.spotify.com/v1/audio-analysis/7G4wsOoIMIZ456qSa1aw1y,249618,3
0.33,0.921,5,-6.962,1,0.186,0.00148,0.00621,0.272,0.117,148.863,audio_features,5o6r4eNs3oNWNNMZIvtZfc,spotify:track:5o6r4eNs3oNWNNMZIvtZfc,https://api.spotify.com/v1/tracks/5o6r4eNs3oNWNNMZIvtZfc,https://api.spotify.com/v1/audio-analysis/5o6r4eNs3oNWNNMZIvtZfc,91540,1
0.164,0.963,9,-4.273,0,0.135,0.00289,0.00879,0.428,0.0839,107.491,audio_features,0ejFLcMtDdmhYfQ2krMQ0z,spotify:track:0ejFLcMtDdmhYfQ2krMQ0z,https://api.spotify.com/v1/tracks/0ejFLcMtDdmhYfQ2krMQ0z,https://api.spotify.com/v1/audio-analysis/0ejFLcMtDdmhYfQ2krMQ0z,191649,4
0.249,0.939,2,-5.357,1,0.259,0.00416,7.79E-05,0.394,0.276,97.999,audio_features,1JUoKgotFRXJfjT9jl5u1i,spotify:track:1JUoKgotFRXJfjT9jl5u1i,https://api.spotify.com/v1/tracks/1JUoKgotFRXJfjT9jl5u1i,https://api.spotify.com/v1/audio-analysis/1JUoKgotFRXJfjT9jl5u1i,247622,4
0.264,0.582,7,-10.84,1,0.0588,0.282,0.809,0.984,0.082,34.76,audio_features,5sRKGkEQN8QM15nACinA9p,spotify:track:5sRKGkEQN8QM15nACinA9p,https://api.spotify.com/v1/tracks/5sRKGkEQN8QM15nACinA9p,https://api.spotify.com/v1/audio-analysis/5sRKGkEQN8QM15nACinA9p,76206,3
0.595,0.628,5,-9.902,0,0.123,0.48,2.64E-06,0.0709,0.485,152.742,audio_features,3w4yEsqKh9Bh0d113NlAyR,spotify:track:3w4yEsqKh9Bh0d113NlAyR,https://api.spotify.com/v1/tracks/3w4yEsqKh9Bh0d113NlAyR,https://api.spotify.com/v1/audio-analysis/3w4yEsqKh9Bh0d113NlAyR,181027,4
0.332,0.683,2,-7.679,1,0.0491,0.0322,6.51E-06,0.342,0.419,88.522,audio_features,3rE61Jj2zutk9hlE23exmo,spotify:track:3rE61Jj2zutk9hlE23exmo,https://api.spotify.com/v1/tracks/3rE61Jj2zutk9hlE23exmo,https://api.spotify.com/v1/audio-analysis/3rE61Jj2zutk9hlE23exmo,255600,4
0.574,0.478,3,-9.842,1,0.031,0.211,0,0.243,0.211,80.8,audio_features,23uGXtH1ytj9J99yrdcAMN,spotify:track:23uGXtH1ytj9J99yrdcAMN,https://api.spotify.com/v1/tracks/23uGXtH1ytj9J99yrdcAMN,https://api.spotify.com/v1/audio-analysis/23uGXtH1ytj9J99yrdcAMN,193147,4
0.463,0.671,3,-6.438,1,0.0683,0.0626,0,0.0947,0.633,84.28,audio_features,5bVeaQ524fdLcgHJZYGgza,spotify:track:5bVeaQ524fdLcgHJZYGgza,https://api.spotify.com/v1/tracks/5bVeaQ524fdLcgHJZYGgza,https://api.spotify.com/v1/audio-analysis/5bVeaQ524fdLcgHJZYGgza,180813,4
0.427,0.774,2,-5.434,1,0.0681,0.0021,0.00607,0.358,0.665,140.444,audio_features,3GPmT3UhLfPWsrZ87BDabr,spotify:track:3GPmT3UhLfPWsrZ87BDabr,https://api.spotify.com/v1/tracks/3GPmT3UhLfPWsrZ87BDabr,https://api.spotify.com/v1/audio-analysis/3GPmT3UhLfPWsrZ87BDabr,255187,4
0.521,0.902,11,-4.826,0,0.197,0.0164,0.00105,0.737,0.592,104.708,audio_features,0bI86thkSDsLyBbj5LsF99,spotify:track:0bI86thkSDsLyBbj5LsF99,https://api.spotify.com/v1/tracks/0bI86thkSDsLyBbj5LsF99,https://api.spotify.com/v1/audio-analysis/0bI86thkSDsLyBbj5LsF99,181693,4
0.31,0.954,11,-4.56,0,0.288,0.00706,0.000136,0.237,0.421,143.736,audio_features,6lcDXgQPNt9eYTpwd8uj8H,spotify:track:6lcDXgQPNt9eYTpwd8uj8H,https://api.spotify.com/v1/tracks/6lcDXgQPNt9eYTpwd8uj8H,https://api.spotify.com/v1/audio-analysis/6lcDXgQPNt9eYTpwd8uj8H,203347,4
0.517,0.469,2,-7.148,1,0.0306,0.427,1.96E-06,0.128,0.409,115.076,audio_features,6G95FSOoDGWaXMIBdPo0Js,spotify:track:6G95FSOoDGWaXMIBdPo0Js,https://api.spotify.com/v1/tracks/6G95FSOoDGWaXMIBdPo0Js,https://api.spotify.com/v1/audio-analysis/6G95FSOoDGWaXMIBdPo0Js,149253,4
0.607,0.369,9,-7.616,1,0.0346,0.831,0,0.419,0.406,91.684,audio_features,6RUWcGAL6eLBrVuj9YbwSZ,spotify:track:6RUWcGAL6eLBrVuj9YbwSZ,https://api.spotify.com/v1/tracks/6RUWcGAL6eLBrVuj9YbwSZ,https://api.spotify.com/v1/audio-analysis/6RUWcGAL6eLBrVuj9YbwSZ,210147,4
0.832,0.614,0,-6.846,1,0.296,0.121,0.00897,0.0808,0.834,113.88,audio_features,1Z7Ipt9pvf6kMsi3IcCNWd,spotify:track:1Z7Ipt9pvf6kMsi3IcCNWd,https://api.spotify.com/v1/tracks/1Z7Ipt9pvf6kMsi3IcCNWd,https://api.spotify.com/v1/audio-analysis/1Z7Ipt9pvf6kMsi3IcCNWd,208827,4
0.518,0.454,9,-9.208,1,0.028,0.0531,0,0.112,0.216,107.689,audio_features,634D46kW4A06wwMlW2qqYi,spotify:track:634D46kW4A06wwMlW2qqYi,https://api.spotify.com/v1/tracks/634D46kW4A06wwMlW2qqYi,https://api.spotify.com/v1/audio-analysis/634D46kW4A06wwMlW2qqYi,195040,4
0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,audio_features,5FBgz4pDb8R48gwbqcH5h2,spotify:track:5FBgz4pDb8R48gwbqcH5h2,https://api.spotify.com/v1/tracks/5FBgz4pDb8R48gwbqcH5h2,https://api.spotify.com/v1/audio-analysis/5FBgz4pDb8R48gwbqcH5h2,209413,4
0.354,0.717,9,-5.787,1,0.0656,0.0338,3.93E-05,0.0936,0.514,174.069,audio_features,1uwl5IfPc67NgK2bYQmNhf,spotify:track:1uwl5IfPc67NgK2bYQmNhf,https://api.spotify.com/v1/tracks/1uwl5IfPc67NgK2bYQmNhf,https://api.spotify.com/v1/audio-analysis/1uwl5IfPc67NgK2bYQmNhf,256653,4
0.429,0.687,2,-7.706,1,0.0574,0.0586,0,0.358,0.52,88.264,audio_features,0vzWVJoWUMTdPxUWhBdpYF,spotify:track:0vzWVJoWUMTdPxUWhBdpYF,https://api.spotify.com/v1/tracks/0vzWVJoWUMTdPxUWhBdpYF,https://api.spotify.com/v1/audio-analysis/0vzWVJoWUMTdPxUWhBdpYF,203280,4
0.461,0.405,3,-10.703,1,0.0371,0.0657,0.869,0.081,0.489,83.091,audio_features,6BdKChp6n0VBDZrOBzVFbR,spotify:track:6BdKChp6n0VBDZrOBzVFbR,https://api.spotify.com/v1/tracks/6BdKChp6n0VBDZrOBzVFbR,https://api.spotify.com/v1/audio-analysis/6BdKChp6n0VBDZrOBzVFbR,189320,4
0.503,0.864,5,-6.829,1,0.162,0.011,0.00382,0.599,0.551,154.979,audio_features,0FDjpGYB8iVHXZiWY7E4AM,spotify:track:0FDjpGYB8iVHXZiWY7E4AM,https://api.spotify.com/v1/tracks/0FDjpGYB8iVHXZiWY7E4AM,https://api.spotify.com/v1/audio-analysis/0FDjpGYB8iVHXZiWY7E4AM,214107,4
0.229,0.967,11,-6.299,0,0.171,0.000354,2.25E-05,0.989,0.336,77.905,audio_features,0BAO6NrKJTQBGErVCm2nYO,spotify:track:0BAO6NrKJTQBGErVCm2nYO,https://api.spotify.com/v1/tracks/0BAO6NrKJTQBGErVCm2nYO,https://api.spotify.com/v1/audio-analysis/0BAO6NrKJTQBGErVCm2nYO,168560,4
0.73,0.22,9,-12.095,1,0.0537,0.85,0,0.341,0.258,83.898,audio_features,32svGn8AQb0yfPAgQ14QER,spotify:track:32svGn8AQb0yfPAgQ14QER,https://api.spotify.com/v1/tracks/32svGn8AQb0yfPAgQ14QER,https://api.spotify.com/v1/audio-analysis/32svGn8AQb0yfPAgQ14QER,220533,4
0.392,0.398,0,-9.973,0,0.0515,0.256,0,0.195,0.236,143.587,audio_features,2OBofMJx94NryV2SK8p8Zf,spotify:track:2OBofMJx94NryV2SK8p8Zf,https://api.spotify.com/v1/tracks/2OBofMJx94NryV2SK8p8Zf,https://api.spotify.com/v1/audio-analysis/2OBofMJx94NryV2SK8p8Zf,355467,4
0.928,0.531,5,-6.52,0,0.161,0.0969,0.314,0.16,0.765,109.963,audio_features,4xPnIniRbg40s1jCD246pc,spotify:track:4xPnIniRbg40s1jCD246pc,https://api.spotify.com/v1/tracks/4xPnIniRbg40s1jCD246pc,https://api.spotify.com/v1/audio-analysis/4xPnIniRbg40s1jCD246pc,215333,4
0.537,0.667,10,-6.198,1,0.0493,0.362,0,0.116,0.642,117.117,audio_features,2FfX5MDUYVkg4MkvrB5eev,spotify:track:2FfX5MDUYVkg4MkvrB5eev,https://api.spotify.com/v1/tracks/2FfX5MDUYVkg4MkvrB5eev,https://api.spotify.com/v1/audio-analysis/2FfX5MDUYVkg4MkvrB5eev,179600,4
0.421,0.671,2,-7.666,1,0.0482,0.0581,0,0.361,0.557,88.176,audio_features,0CQddjWDflPd0dOqqVkJ2H,spotify:track:0CQddjWDflPd0dOqqVkJ2H,https://api.spotify.com/v1/tracks/0CQddjWDflPd0dOqqVkJ2H,https://api.spotify.com/v1/audio-analysis/0CQddjWDflPd0dOqqVkJ2H,202440,4
0.386,0.673,10,-6.482,0,0.0953,0.0641,0,0.0835,0.606,168.358,audio_features,5FYslb39kAXnPmxSsJyzC5,spotify:track:5FYslb39kAXnPmxSsJyzC5,https://api.spotify.com/v1/tracks/5FYslb39kAXnPmxSsJyzC5,https://api.spotify.com/v1/audio-analysis/5FYslb39kAXnPmxSsJyzC5,180813,4
0.513,0.781,0,-6.531,1,0.0437,0.15,0.00689,0.0761,0.542,118.749,audio_features,5NpLjebPN2sTg5TYT3jEqq,spotify:track:5NpLjebPN2sTg5TYT3jEqq,https://api.spotify.com/v1/tracks/5NpLjebPN2sTg5TYT3jEqq,https://api.spotify.com/v1/audio-analysis/5NpLjebPN2sTg5TYT3jEqq,170867,4
0.567,0.803,5,-7.345,1,0.128,0.0336,0.000164,0.728,0.661,156.395,audio_features,0LPMWPwCHrIorXSdpnPVyv,spotify:track:0LPMWPwCHrIorXSdpnPVyv,https://api.spotify.com/v1/tracks/0LPMWPwCHrIorXSdpnPVyv,https://api.spotify.com/v1/audio-analysis/0LPMWPwCHrIorXSdpnPVyv,209653,4
0.506,0.442,7,-6.819,1,0.0264,0.354,0,0.11,0.363,81.63,audio_features,54BcazwvRS8abIqivDKipj,spotify:track:54BcazwvRS8abIqivDKipj,https://api.spotify.com/v1/tracks/54BcazwvRS8abIqivDKipj,https://api.spotify.com/v1/audio-analysis/54BcazwvRS8abIqivDKipj,228053,3
0.601,0.762,2,-6.906,0,0.0453,0.679,1.61E-06,0.358,0.754,76.979,audio_features,3DuBPMUKNtdrFUt5Yu9Yqg,spotify:track:3DuBPMUKNtdrFUt5Yu9Yqg,https://api.spotify.com/v1/tracks/3DuBPMUKNtdrFUt5Yu9Yqg,https://api.spotify.com/v1/audio-analysis/3DuBPMUKNtdrFUt5Yu9Yqg,163360,4
0.478,0.692,8,-7.015,1,0.0559,0.19,0,0.0629,0.398,112.549,audio_features,251aFD82kJ2eCfvozNQB6b,spotify:track:251aFD82kJ2eCfvozNQB6b,https://api.spotify.com/v1/tracks/251aFD82kJ2eCfvozNQB6b,https://api.spotify.com/v1/audio-analysis/251aFD82kJ2eCfvozNQB6b,296453,3
0.484,0.775,4,-6.735,1,0.0531,0.0273,0.00224,0.0934,0.48,132.553,audio_features,3Dheqt3QdES7JNJF1cfhxI,spotify:track:3Dheqt3QdES7JNJF1cfhxI,https://api.spotify.com/v1/tracks/3Dheqt3QdES7JNJF1cfhxI,https://api.spotify.com/v1/audio-analysis/3Dheqt3QdES7JNJF1cfhxI,253373,4
0.535,0.465,3,-6.754,1,0.0309,0.579,0,0.0855,0.437,96.781,audio_features,4PhVskrP2ZSGsWqYaaw7nu,spotify:track:4PhVskrP2ZSGsWqYaaw7nu,https://api.spotify.com/v1/tracks/4PhVskrP2ZSGsWqYaaw7nu,https://api.spotify.com/v1/audio-analysis/4PhVskrP2ZSGsWqYaaw7nu,173053,4
0.239,0.699,5,-5.879,1,0.036,0.404,0,0.174,0.235,157.195,audio_features,6Ir4U5SFeIgUUmei82CiBg,spotify:track:6Ir4U5SFeIgUUmei82CiBg,https://api.spotify.com/v1/tracks/6Ir4U5SFeIgUUmei82CiBg,https://api.spotify.com/v1/audio-analysis/6Ir4U5SFeIgUUmei82CiBg,211840,4
0.474,0.646,9,-11.372,0,0.115,0.165,0.0152,0.111,0.234,108.454,audio_features,60s19t9XMIhOAA84rQDMyU,spotify:track:60s19t9XMIhOAA84rQDMyU,https://api.spotify.com/v1/tracks/60s19t9XMIhOAA84rQDMyU,https://api.spotify.com/v1/audio-analysis/60s19t9XMIhOAA84rQDMyU,167373,4
0.339,0.899,2,-6.096,1,0.0986,0.115,0.00546,0.304,0.444,125.993,audio_features,5u99eyhU43QoLeXXG6caoL,spotify:track:5u99eyhU43QoLeXXG6caoL,https://api.spotify.com/v1/tracks/5u99eyhU43QoLeXXG6caoL,https://api.spotify.com/v1/audio-analysis/5u99eyhU43QoLeXXG6caoL,167027,4
0.7,0.495,2,-7.213,1,0.0849,0.662,0,0.242,0.506,81.087,audio_features,3OYsVAtg2j28YkfchSUfwv,spotify:track:3OYsVAtg2j28YkfchSUfwv,https://api.spotify.com/v1/tracks/3OYsVAtg2j28YkfchSUfwv,https://api.spotify.com/v1/audio-analysis/3OYsVAtg2j28YkfchSUfwv,121813,4
0.482,0.485,10,-6.914,1,0.0293,0.405,0,0.108,0.18,94.685,audio_features,2mbk9uIlbFUEeYof7I361V,spotify:track:2mbk9uIlbFUEeYof7I361V,https://api.spotify.com/v1/tracks/2mbk9uIlbFUEeYof7I361V,https://api.spotify.com/v1/audio-analysis/2mbk9uIlbFUEeYof7I361V,186920,3
0.352,0.52,2,-9.616,0,0.034,0.569,7.62E-05,0.119,0.259,100.831,audio_features,1mfSkhW2ohvJPlMhk9APPW,spotify:track:1mfSkhW2ohvJPlMhk9APPW,https://api.spotify.com/v1/tracks/1mfSkhW2ohvJPlMhk9APPW,https://api.spotify.com/v1/audio-analysis/1mfSkhW2ohvJPlMhk9APPW,248263,4
0.5,0.713,9,-8.654,1,0.0558,0.223,0,0.0635,0.422,133.658,audio_features,6PQfKlBmj8GcyHOIwio9IB,spotify:track:6PQfKlBmj8GcyHOIwio9IB,https://api.spotify.com/v1/tracks/6PQfKlBmj8GcyHOIwio9IB,https://api.spotify.com/v1/audio-analysis/6PQfKlBmj8GcyHOIwio9IB,229827,4
0.381,0.309,9,-12.824,1,0.0294,0.398,0.00013,0.0938,0.353,98.066,audio_features,1TE5vQsrINuoC2g5EoAR9p,spotify:track:1TE5vQsrINuoC2g5EoAR9p,https://api.spotify.com/v1/tracks/1TE5vQsrINuoC2g5EoAR9p,https://api.spotify.com/v1/audio-analysis/1TE5vQsrINuoC2g5EoAR9p,253369,4
0.31,0.617,2,-10.232,1,0.0859,0.0354,6.02E-05,0.419,0.363,144.824,audio_features,3wMcguu9HIDN1ZXIygVBFo,spotify:track:3wMcguu9HIDN1ZXIygVBFo,https://api.spotify.com/v1/tracks/3wMcguu9HIDN1ZXIygVBFo,https://api.spotify.com/v1/audio-analysis/3wMcguu9HIDN1ZXIygVBFo,390247,4
0.24,0.767,4,-8.212,1,0.0887,0.00993,0.0246,0.6,0.416,172.032,audio_features,5UaZhs8rSrvIR4JmmOTyT0,spotify:track:5UaZhs8rSrvIR4JmmOTyT0,https://api.spotify.com/v1/tracks/5UaZhs8rSrvIR4JmmOTyT0,https://api.spotify.com/v1/audio-analysis/5UaZhs8rSrvIR4JmmOTyT0,261455,3
0.472,0.715,9,-8.934,1,0.0532,0.199,0,0.0456,0.504,135.168,audio_features,2VWTASJlkTrp4tw6FM2gN6,spotify:track:2VWTASJlkTrp4tw6FM2gN6,https://api.spotify.com/v1/tracks/2VWTASJlkTrp4tw6FM2gN6,https://api.spotify.com/v1/audio-analysis/2VWTASJlkTrp4tw6FM2gN6,230736,4
0.294,0.617,2,-9.449,1,0.0898,0.0875,0.000144,0.493,0.339,148.346,audio_features,0nOJaFMTP5tarBivkzS59C,spotify:track:0nOJaFMTP5tarBivkzS59C,https://api.spotify.com/v1/tracks/0nOJaFMTP5tarBivkzS59C,https://api.spotify.com/v1/audio-analysis/0nOJaFMTP5tarBivkzS59C,389866,4
0.34,0.922,9,-8.652,0,0.173,0.00508,0.00782,0.389,0.484,142.876,audio_features,74r3rgwSw89ipAvs1e9tMg,spotify:track:74r3rgwSw89ipAvs1e9tMg,https://api.spotify.com/v1/tracks/74r3rgwSw89ipAvs1e9tMg,https://api.spotify.com/v1/audio-analysis/74r3rgwSw89ipAvs1e9tMg,363669,4
0.321,0.723,2,-6.99,1,0.0784,0.35,0.166,0.0896,0.243,103.252,audio_features,5zJGMOWOjteRfvoM64ppQM,spotify:track:5zJGMOWOjteRfvoM64ppQM,https://api.spotify.com/v1/tracks/5zJGMOWOjteRfvoM64ppQM,https://api.spotify.com/v1/audio-analysis/5zJGMOWOjteRfvoM64ppQM,280750,4
0.355,0.834,9,-7.401,1,0.0737,0.0399,7.20E-06,0.0926,0.49,114.14,audio_features,28UhKvnkpswG6buH54lPtM,spotify:track:28UhKvnkpswG6buH54lPtM,https://api.spotify.com/v1/tracks/28UhKvnkpswG6buH54lPtM,https://api.spotify.com/v1/audio-analysis/28UhKvnkpswG6buH54lPtM,122795,4
0.358,0.756,7,-8.596,1,0.0641,0.134,0.00957,0.234,0.379,131.158,audio_features,0yQugE4iZul6LnBTUUt0w3,spotify:track:0yQugE4iZul6LnBTUUt0w3,https://api.spotify.com/v1/tracks/0yQugE4iZul6LnBTUUt0w3,https://api.spotify.com/v1/audio-analysis/0yQugE4iZul6LnBTUUt0w3,357039,4
0.355,0.794,4,-8.878,1,0.078,0.126,0.0566,0.0929,0.52,139.736,audio_features,5vW8aTs6fyxsi0DTyRnGCJ,spotify:track:5vW8aTs6fyxsi0DTyRnGCJ,https://api.spotify.com/v1/tracks/5vW8aTs6fyxsi0DTyRnGCJ,https://api.spotify.com/v1/audio-analysis/5vW8aTs6fyxsi0DTyRnGCJ,428999,4
0.413,0.974,4,-7.173,0,0.158,0.16,4.08E-06,0.248,0.388,101.272,audio_features,47neNEDqT2dfI1sIa2sbbB,spotify:track:47neNEDqT2dfI1sIa2sbbB,https://api.spotify.com/v1/tracks/47neNEDqT2dfI1sIa2sbbB,https://api.spotify.com/v1/audio-analysis/47neNEDqT2dfI1sIa2sbbB,166800,4
0.424,0.289,5,-12.226,1,0.0354,0.949,1.51E-05,0.0998,0.533,123.703,audio_features,48zqrncX2EDpB0D42pPGat,spotify:track:48zqrncX2EDpB0D42pPGat,https://api.spotify.com/v1/tracks/48zqrncX2EDpB0D42pPGat,https://api.spotify.com/v1/audio-analysis/48zqrncX2EDpB0D42pPGat,89467,4
0.357,0.617,9,-8.637,0,0.0375,0.648,0.00003,0.211,0.145,144.706,audio_features,7c6VGeXqF968VFrE7yeyWO,spotify:track:7c6VGeXqF968VFrE7yeyWO,https://api.spotify.com/v1/tracks/7c6VGeXqF968VFrE7yeyWO,https://api.spotify.com/v1/audio-analysis/7c6VGeXqF968VFrE7yeyWO,294119,4
0.48,0.704,4,-7.373,1,0.0512,0.0267,0.0124,0.0757,0.448,131.896,audio_features,6fviocpvfhj1qDMVjwH8h4,spotify:track:6fviocpvfhj1qDMVjwH8h4,https://api.spotify.com/v1/tracks/6fviocpvfhj1qDMVjwH8h4,https://api.spotify.com/v1/audio-analysis/6fviocpvfhj1qDMVjwH8h4,258619,4
0.456,0.839,7,-8.314,1,0.106,0.00969,0.000326,0.102,0.463,119.416,audio_features,77cDxHuVNii9MYPApPrNLe,spotify:track:77cDxHuVNii9MYPApPrNLe,https://api.spotify.com/v1/tracks/77cDxHuVNii9MYPApPrNLe,https://api.spotify.com/v1/audio-analysis/77cDxHuVNii9MYPApPrNLe,137132,4
0.466,0.723,7,-7.407,1,0.11,0.105,0.000194,0.329,0.566,73.968,audio_features,6MX2TZYW6I9LsglKuoPyYu,spotify:track:6MX2TZYW6I9LsglKuoPyYu,https://api.spotify.com/v1/tracks/6MX2TZYW6I9LsglKuoPyYu,https://api.spotify.com/v1/audio-analysis/6MX2TZYW6I9LsglKuoPyYu,206779,4
0.309,0.515,4,-10.335,0,0.0345,0.0522,4.21E-05,0.107,0.453,166.764,audio_features,7BxtEkIMzX2n0yBz54nOj3,spotify:track:7BxtEkIMzX2n0yBz54nOj3,https://api.spotify.com/v1/tracks/7BxtEkIMzX2n0yBz54nOj3,https://api.spotify.com/v1/audio-analysis/7BxtEkIMzX2n0yBz54nOj3,180022,4
0.627,0.461,11,-10.202,0,0.173,0.665,0.000208,0.117,0.368,80.897,audio_features,5XvHVhUYFS0GjD5kAz9lG7,spotify:track:5XvHVhUYFS0GjD5kAz9lG7,https://api.spotify.com/v1/tracks/5XvHVhUYFS0GjD5kAz9lG7,https://api.spotify.com/v1/audio-analysis/5XvHVhUYFS0GjD5kAz9lG7,95460,4
0.396,0.984,4,-5.667,0,0.158,0.0138,0.000327,0.379,0.253,157.746,audio_features,2AwrViURxCTIiEeaRu0uDb,spotify:track:2AwrViURxCTIiEeaRu0uDb,https://api.spotify.com/v1/tracks/2AwrViURxCTIiEeaRu0uDb,https://api.spotify.com/v1/audio-analysis/2AwrViURxCTIiEeaRu0uDb,166553,4
0.455,0.868,2,-6.355,1,0.0483,0.106,7.74E-05,0.153,0.505,91.043,audio_features,1UTWEtl7efrRMDq6kKGyQx,spotify:track:1UTWEtl7efrRMDq6kKGyQx,https://api.spotify.com/v1/tracks/1UTWEtl7efrRMDq6kKGyQx,https://api.spotify.com/v1/audio-analysis/1UTWEtl7efrRMDq6kKGyQx,324167,4
0.293,0.714,9,-7.673,1,0.101,0.287,0.000879,0.0619,0.238,100.424,audio_features,3jvJdzFv7gHq2hNCcq0s2h,spotify:track:3jvJdzFv7gHq2hNCcq0s2h,https://api.spotify.com/v1/tracks/3jvJdzFv7gHq2hNCcq0s2h,https://api.spotify.com/v1/audio-analysis/3jvJdzFv7gHq2hNCcq0s2h,396903,4
